title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.05 Cr,936 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,10,2025-08-10 15:16:11.031975,"16+ PhotosPosted:   YesterdayOwner: dinesh khadye2 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area936 sqftStatusReady to MoveFloor9 out of 18TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹2.05 Cr ₹15,769 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Marol Mumbai,₹2.25 Cr,954 sqft,https://www.magicbricks.com/kanakia-sevens-marol-mumbai-pdpid-4d4235303231333436,6,11,2025-08-10 15:16:11.032553,"16+ PhotosPosted:   YesterdayOwner: Dinesh Jadhav2 BHK Apartment for Sale in Marol MumbaiKanakia SevensCarpet Area954 sqftStatusReady to MoveFloor13 out of 18TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹2.25 Cr ₹16,981 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.30 Cr,610 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,12,2025-08-10 15:16:11.033017,"9+ PhotosPosted:   YesterdayOwner: Dinesh Israni1 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area610 sqftStatusReady to MoveFloor7 out of 19TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom1₹1.30 Cr ₹15,348 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.25 Cr,900 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,13,2025-08-10 15:16:11.033458,"16+ PhotosPosted:   YesterdayOwner: Dinesh Goswami2 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area900 sqftStatusReady to MoveFloor19 out of 19TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹2.25 Cr ₹18,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.05 Cr,909 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,14,2025-08-10 15:16:11.033912,"16+ PhotosPosted:   YesterdayOwner: Dinesh Ghangare2 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area909 sqftStatusReady to MoveFloor16 out of 19TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹2.05 Cr ₹16,231 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.20 Cr,540 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,15,2025-08-10 15:16:11.034358,"9+ PhotosPosted:   YesterdayOwner: Dinesh Dutt1 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area540 sqftStatusReady to MoveFloor13 out of 19TransactionResaleFurnishingUnfurnishedSocietyKanakia SevensBathroom2₹1.20 Cr ₹16,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.20 Cr,864 sqft,https://www.magicbricks.com/kanakia-sevens-andheri-east-mumbai-pdpid-4d4235303231333436,6,16,2025-08-10 15:16:11.035327,"16+ PhotosPosted:   YesterdayOwner: Dinesh Dhal2 BHK Apartment for Sale in Andheri East MumbaiKanakia SevensCarpet Area864 sqftStatusReady to MoveFloor10 out of 19TransactionResaleFurnishingSemi-FurnishedSocietyKanakia SevensBathroom2₹2.20 Cr ₹18,333 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri West Mumbai,₹2.35 Cr,706 sqft,https://www.magicbricks.com/silver-arch-andheri-west-mumbai-pdpid-4d4235303231333337,6,17,2025-08-10 15:16:11.036135,"6+ PhotosPosted:   YesterdayOwner: dinesh  agrawal2 BHK Apartment for Sale in Andheri West MumbaiSilver ArchCarpet Area706 sqftStatusReady to MoveFloor5 out of 12TransactionResaleFurnishingFurnishedSocietySilver ArchBathroom2₹2.35 Cr ₹23,980 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Kandivali East Mumbai,₹90 Lac,461 sqft,https://www.magicbricks.com/keemaya-vedic-heights-kandivali-east-mumbai-pdpid-4d4235303231323737,6,18,2025-08-10 15:16:11.036624,"4+ PhotosPosted:   YesterdayOwner: Dilip Kumar Mahapatra1 BHK Apartment for Sale in Kandivali East MumbaiKeemaya  Vedic HeightsCarpet Area461 sqftStatusReady to MoveFloor12 out of 18TransactionResaleFurnishingSemi-FurnishedSocietyKeemaya  Vedic HeightsBathroom1₹90 Lac ₹14,062 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.05 Cr,576 sqft,https://www.magicbricks.com/keemaya-vedic-heights-kandivali-east-mumbai-pdpid-4d4235303231323737,6,19,2025-08-10 15:16:11.037204,"15+ PhotosPosted:   YesterdayOwner: Dilip Kumar Kabiraj2 BHK Apartment for Sale in Kandivali East MumbaiKeemaya  Vedic HeightsCarpet Area576 sqftStatusReady to MoveFloor11 out of 18TransactionResaleFurnishingUnfurnishedSocietyKeemaya  Vedic HeightsBathroom2₹1.05 Cr ₹13,125 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.21 Cr,576 sqft,https://www.magicbricks.com/keemaya-vedic-heights-kandivali-east-mumbai-pdpid-4d4235303231323737,6,20,2025-08-10 15:16:11.037710,"15+ PhotosPosted:   YesterdayOwner: Dilip Kumar2 BHK Apartment for Sale in Kandivali East MumbaiKeemaya  Vedic HeightsCarpet Area576 sqftStatusReady to MoveFloor7 out of 18TransactionResaleFurnishingSemi-FurnishedSocietyKeemaya  Vedic HeightsBathroom2₹1.21 Cr ₹15,125 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Beverly Park Mumbai,₹1.20 Cr,922 sqft,https://www.magicbricks.com/la-gardenia-beverly-park-mumbai-pdpid-4d4235303231323438,6,21,2025-08-10 15:16:11.038202,"19+ PhotosPosted:   YesterdayOwner: Dilip hazarika3 BHK Apartment for Sale in Beverly Park MumbaiLa GardeniaCarpet Area922 sqftStatusReady to MoveFloor7 out of 12TransactionResaleFurnishingUnfurnishedSocietyLa GardeniaBathroom3₹1.20 Cr ₹9,375 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chakala Mumbai,₹2.75 Cr,731 sqft,https://www.magicbricks.com/vkg-krishna-residences-chakala-mumbai-pdpid-4d4235303231313235,6,22,2025-08-10 15:16:11.038743,"14+ PhotosPosted:   YesterdayOwner: DHIRAJ KUMAR SRIVSATAVA2 BHK Apartment for Sale in Chakala MumbaiVKG Krishna ResidencesCarpet Area731 sqftStatusReady to MoveFloor6 out of 10TransactionResaleFurnishingSemi-FurnishedSocietyVKG Krishna ResidencesBathroom2₹2.75 Cr ₹27,094 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri East Mumbai,₹2.69 Cr,626 sqft,https://www.magicbricks.com/vkg-krishna-residences-andheri-east-mumbai-pdpid-4d4235303231313235,6,23,2025-08-10 15:16:11.039294,"9+ PhotosPosted:   YesterdayOwner: Dhiraj Kumar3 BHK Apartment for Sale in Andheri East MumbaiVKG Krishna ResidencesCarpet Area626 sqftStatusReady to MoveFloor11 out of 12TransactionResaleFurnishingUnfurnishedSocietyVKG Krishna ResidencesBathroom2₹2.69 Cr ₹30,920 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Parel Mumbai,₹6 Cr,1638 sqft,https://www.magicbricks.com/l&t-crescent-bay-parel-mumbai-pdpid-4d4235303231303431,6,24,2025-08-10 15:16:11.039848,"20+ PhotosPosted:   YesterdayOwner: Dharmik Patel3 BHK Apartment for Sale in Parel MumbaiL&T Crescent BayCarpet Area1638 sqftStatusReady to MoveFloor15 out of 50TransactionResaleFurnishingSemi-FurnishedSocietyL&T Crescent BayBathroom3₹6 Cr ₹26,374 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹2 Cr,572 sqft,https://www.magicbricks.com/lodha-aurum-grande-kanjurmarg-east-mumbai-pdpid-4d4235303230393333,6,26,2025-08-10 15:16:11.041084,"15+ PhotosPosted:   YesterdayOwner: DHARMA BT2 BHK Apartment for Sale in Kanjurmarg East MumbaiLodha Aurum GrandeCarpet Area572 sqftStatusReady to MoveFloor5 out of 35TransactionResaleFurnishingSemi-FurnishedSocietyLodha Aurum GrandeBathroom2₹2 Cr ₹25,157 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹2.90 Cr,1127 sqft,https://www.magicbricks.com/lodha-aurum-grande-kanjurmarg-east-mumbai-pdpid-4d4235303230393333,6,27,2025-08-10 15:16:11.042205,"16+ PhotosPosted:   YesterdayOwner: Dharamvir deswal3 BHK Apartment for Sale in Kanjurmarg East MumbaiLodha Aurum GrandeCarpet Area1127 sqftStatusReady to MoveFloor21 out of 34TransactionResaleFurnishingFurnishedSocietyLodha Aurum GrandeBathroom2₹2.90 Cr ₹18,530 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
4 BHK Apartment for Sale in Worli Mumbai,₹9 Cr,1656 sqft,https://www.magicbricks.com/lodha-park-worli-mumbai-pdpid-4d4235303230393331,6,28,2025-08-10 15:16:11.042801,"14+ PhotosPosted:   YesterdayOwner: Dharamsing 4 BHK Apartment for Sale in Worli MumbaiLodha ParkCarpet Area1656 sqftStatusReady to MoveFloor53 out of 75TransactionResaleFurnishingSemi-FurnishedSocietyLodha ParkBathroom5₹9 Cr ₹39,130 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹1.20 Cr,756 sqft,https://www.magicbricks.com/aqua-lodha-mira-road-mumbai-pdpid-4d4235303230393133,6,29,2025-08-10 15:16:11.043320,"13+ PhotosPosted:   YesterdayOwner: Dharam Pal2 BHK Apartment for Sale in Mira Road Area MumbaiAqua LodhaCarpet Area756 sqftStatusReady to MoveFloor1 out of 15TransactionResaleFurnishingUnfurnishedSocietyAqua LodhaBathroom2₹1.20 Cr ₹11,429 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Wadala Mumbai,₹1.70 Cr,432 sqft,https://www.magicbricks.com/lodha-enchante-wadala-mumbai-pdpid-4d4235303230393036,6,30,2025-08-10 15:16:11.044610,"7+ PhotosPosted:   YesterdayOwner: DHANVIR SAHANI1 BHK Apartment for Sale in Wadala MumbaiLodha EnchanteCarpet Area432 sqftStatusReady to MoveFloor3 out of 16TransactionResaleFurnishingSemi-FurnishedSocietyLodha EnchanteBathroom1₹1.70 Cr ₹28,333 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Mira Road Area Mumbai,₹2 Cr,1004 sqft,https://www.magicbricks.com/lodha-aqua-mira-road-mumbai-pdpid-4d4235303230383838,7,1,2025-08-10 15:16:15.184803,"13+ PhotosPosted:   YesterdayOwner: devil tasik3 BHK Apartment for Sale in Mira Road Area MumbaiLodha AquaCarpet Area1004 sqftStatusReady to MoveFloor15 out of 15TransactionResaleFurnishingSemi-FurnishedSocietyLodha AquaBathroom3₹2 Cr ₹14,337 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹75 Lac,377 sqft,https://www.magicbricks.com/lodha-aqua-mira-road-mumbai-pdpid-4d4235303230383838,7,2,2025-08-10 15:16:15.185326,"2+ PhotosPosted:   YesterdayOwner: devika shinde1 BHK Apartment for Sale in Mira Road Area MumbaiLodha AquaCarpet Area377 sqftStatusReady to MoveFloor13 out of 16TransactionResaleFurnishingSemi-FurnishedSocietyLodha AquaBathroom1₹75 Lac ₹14,340 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.10 Cr,554 sqft,https://www.magicbricks.com/lodha-eternis-andheri-east-mumbai-pdpid-4d4235303230383637,7,3,2025-08-10 15:16:15.185948,"20+ PhotosPosted:   YesterdayOwner: Deepti Haridas2 BHK Apartment for Sale in Andheri East MumbaiLodha EternisCarpet Area554 sqftStatusReady to MoveFloor7 out of 9TransactionResaleFurnishingSemi-FurnishedSocietyLodha EternisBathroom2₹2.10 Cr ₹27,308 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.70 Cr,626 sqft,https://www.magicbricks.com/lodha-eternis-andheri-east-mumbai-pdpid-4d4235303230383637,7,4,2025-08-10 15:16:15.186762,"20+ PhotosPosted:   YesterdayOwner: Deepti Deshpande2 BHK Apartment for Sale in Andheri East MumbaiLodha EternisCarpet Area626 sqftStatusReady to MoveFloor7 out of 9TransactionResaleFurnishingUnfurnishedSocietyLodha EternisBathroom2₹2.70 Cr ₹31,034 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Lower Parel Mumbai,₹10.75 Cr,2700 sqft,https://www.magicbricks.com/lodha-world-crest-lower-parel-mumbai-pdpid-4d4235303230383632,7,5,2025-08-10 15:16:15.187315,"18+ PhotosPosted:   YesterdayOwner: Deepika Rani3 BHK Apartment for Sale in Lower Parel MumbaiLodha World CrestCarpet Area2700 sqftStatusReady to MoveFloor9 out of 60TransactionResaleFurnishingFurnishedSocietyLodha World CrestBathroom5₹10.75 Cr ₹28,667 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Prabhadevi Mumbai,₹4.50 Cr,745 sqft,https://www.magicbricks.com/lodha-grandeur-prabhadevi-mumbai-pdpid-4d4235303230383630,7,6,2025-08-10 15:16:15.187777,"17+ PhotosPosted:   YesterdayOwner: deepika kumari3 BHK Apartment for Sale in Prabhadevi MumbaiLodha GrandeurCarpet Area745 sqftStatusReady to MoveFloor6 out of 28TransactionResaleFurnishingFurnishedSocietyLodha GrandeurBathroom3₹4.50 Cr ₹43,478 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Wadala Mumbai,₹4 Cr,1490 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,7,7,2025-08-10 15:16:15.188253,"24+ PhotosPosted:   YesterdayOwner: Deepika Kadam3 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area1490 sqftStatusReady to MoveFloor6 out of 40TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom3₹4 Cr ₹19,333 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Wadala Mumbai,₹4.40 Cr,1442 sqft,https://www.magicbricks.com/lodha-new-cuffe-parade-wadala-mumbai-pdpid-4d4235303230383539,7,8,2025-08-10 15:16:15.188777,"24+ PhotosPosted:   YesterdayOwner: Deepika Acharya3 BHK Apartment for Sale in Wadala MumbaiLodha New Cuffe ParadeCarpet Area1442 sqftStatusReady to MoveFloor27 out of 40TransactionResaleFurnishingSemi-FurnishedSocietyLodha New Cuffe ParadeBathroom3₹4.40 Cr ₹21,967 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mulund West Mumbai,₹75 Lac,356 sqft,https://www.magicbricks.com/lok-rachana-mulund-west-mumbai-pdpid-4d4235303230383430,7,9,2025-08-10 15:16:15.189235,"6+ PhotosPosted:   YesterdayOwner: Deepanshu Yadav1 BHK Apartment for Sale in Mulund West MumbaiLok RachanaCarpet Area356 sqftStatusReady to MoveFloorGround out of 7TransactionResaleFurnishingUnfurnishedSocietyLok RachanaBathroom1₹75 Lac ₹15,152 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Kandivali East Mumbai,₹1.80 Cr,904 sqft,https://www.magicbricks.com/sapphire-heights-kandivali-east-mumbai-pdpid-4d4235303230383335,7,10,2025-08-10 15:16:15.189793,"9+ PhotosPosted:   YesterdayOwner: Deepanshu3 BHK Apartment for Sale in Kandivali East MumbaiSapphire HeightsCarpet Area904 sqftStatusReady to MoveFloor10 out of 21TransactionResaleFurnishingFurnishedSocietySapphire HeightsBathroom2₹1.80 Cr ₹14,343 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Goregaon West Mumbai,₹1.79 Cr,886 sqft,https://www.magicbricks.com/m-r-galaxy-royale-goregaon-west-mumbai-pdpid-4d4235303230383130,7,11,2025-08-10 15:16:15.190256,"16+ PhotosPosted:   YesterdayOwner: deepali.mithani9@gmail.com3 BHK Apartment for Sale in Goregaon West MumbaiM R Galaxy RoyaleCarpet Area886 sqftStatusReady to MoveFloor11 out of 24TransactionResaleFurnishingUnfurnishedSocietyM R Galaxy RoyaleBathroom3₹1.79 Cr ₹14,553 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Bhandup West Mumbai,₹60 Lac,198 sqft,https://www.magicbricks.com/shivneri-bhandup-west-mumbai-pdpid-4d4235303230363430,7,12,2025-08-10 15:16:15.190714,"8+ PhotosPosted:   YesterdayOwner: Deepak Mohkar1 BHK Apartment for Sale in Bhandup West MumbaiShivneriCarpet Area198 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyShivneriBathroom1₹60 Lac ₹21,818 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Lal Bahadur Shastri Road Mumbai,₹2 Cr,684 sqft,https://www.magicbricks.com/marathon-galaxy-lal-bahadur-shastri-road-mumbai-pdpid-4d4235303230353837,7,13,2025-08-10 15:16:15.191232,"7+ PhotosPosted:   YesterdayOwner: Deepak Gandhi2 BHK Apartment for Sale in Lal Bahadur Shastri Road MumbaiMarathon GalaxyCarpet Area684 sqftStatusReady to MoveFloor4 out of 14TransactionResaleFurnishingSemi-FurnishedSocietyMarathon GalaxyBathroom2₹2 Cr ₹21,053 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Lal Bahadur Shastri Road Mumbai,₹2 Cr,684 sqft,https://www.magicbricks.com/marathon-galaxy-lal-bahadur-shastri-road-mumbai-pdpid-4d4235303230353837,7,14,2025-08-10 15:16:15.191752,"7+ PhotosPosted:   YesterdayOwner: Deepak Deshmukh2 BHK Apartment for Sale in Lal Bahadur Shastri Road MumbaiMarathon GalaxyCarpet Area684 sqftStatusReady to MoveFloor1 out of 16TransactionResaleFurnishingFurnishedSocietyMarathon GalaxyBathroom2₹2 Cr ₹21,053 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Parel Mumbai,₹6 Cr,1638 sqft,https://www.magicbricks.com/l&t-crescent-bay-parel-mumbai-pdpid-4d4235303231303431,7,15,2025-08-10 15:16:15.192559,"20+ PhotosPosted:   YesterdayOwner: Dharmesh Suresh3 BHK Apartment for Sale in Parel MumbaiL&T Crescent BayCarpet Area1638 sqftStatusReady to MoveFloor15 out of 50TransactionResaleFurnishingSemi-FurnishedSocietyL&T Crescent BayBathroom3₹6 Cr ₹26,374 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Goregaon East Mumbai,₹2.50 Cr,737 sqft,https://www.magicbricks.com/lalani-grandeur-goregaon-east-mumbai-pdpid-4d4235303231303138,7,16,2025-08-10 15:16:15.193091,"9+ PhotosPosted:   YesterdayOwner: Dharmendra Singh Yadav3 BHK Apartment for Sale in Goregaon East MumbaiLalani GrandeurCarpet Area737 sqftStatusReady to MoveFloor8 out of 24TransactionResaleFurnishingSemi-FurnishedSocietyLalani GrandeurBathroom3₹2.50 Cr ₹24,438 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Goregaon East Mumbai,₹2.50 Cr,671 sqft,https://www.magicbricks.com/lalani-grandeur-goregaon-east-mumbai-pdpid-4d4235303231303138,7,17,2025-08-10 15:16:15.193560,"9+ PhotosPosted:   YesterdayOwner: Dharmendra Singh Chouhan3 BHK Apartment for Sale in Goregaon East MumbaiLalani GrandeurCarpet Area671 sqftStatusReady to MoveFloor8 out of 23TransactionResaleFurnishingUnfurnishedSocietyLalani GrandeurBathroom3₹2.50 Cr ₹26,824 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
4 BHK Apartment for Sale in Worli Naka Mumbai,₹12 Cr,2068 sqft,https://www.magicbricks.com/indiabulls-blu-worli-naka-mumbai-pdpid-4d4235303231373136,7,18,2025-08-10 15:16:15.194021,"16+ PhotosPosted:   YesterdayOwner: Divya Baweja4 BHK Apartment for Sale in Worli Naka MumbaiIndiabulls BluCarpet Area2068 sqftStatusReady to MoveFloor20 out of 52TransactionResaleFurnishingUnfurnishedSocietyIndiabulls BluBathroom5₹12 Cr ₹41,783 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.70 Cr,576 sqft,https://www.magicbricks.com/joy-callista-andheri-east-mumbai-pdpid-4d4235303231343439,7,19,2025-08-10 15:16:15.194729,"15+ PhotosPosted:   YesterdayOwner: Dipak Jawale1 BHK Apartment for Sale in Andheri East MumbaiJoy CallistaCarpet Area576 sqftStatusReady to MoveFloor6 out of 13TransactionResaleFurnishingUnfurnishedSocietyJoy CallistaBathroom1₹1.70 Cr ₹21,250 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Kandivali West Mumbai,₹3.20 Cr,936 sqft,https://www.magicbricks.com/jeevan-deep-kandivali-west-mumbai-pdpid-4d4235303231343436,7,20,2025-08-10 15:16:15.195205,"10+ PhotosPosted:   YesterdayOwner: Dinker Gangwar3 BHK Apartment for Sale in Kandivali West MumbaiJeevan DeepCarpet Area936 sqftStatusReady to MoveFloor16 out of 23TransactionResaleFurnishingSemi-FurnishedSocietyJeevan DeepBathroom3₹3.20 Cr ₹24,615 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
4 BHK Apartment for Sale in Mahalakshmi Mumbai,₹16 Cr,1980 sqft,https://www.magicbricks.com/k-raheja-vivarea-mahalakshmi-mumbai-pdpid-4d4235303231343035,7,21,2025-08-10 15:16:15.195748,"18+ PhotosPosted:   YesterdayOwner: Dinilal Poli4 BHK Apartment for Sale in Mahalakshmi MumbaiK Raheja VivareaCarpet Area1980 sqftStatusReady to MoveFloor30 out of 57TransactionResaleFurnishingSemi-FurnishedSocietyK Raheja VivareaBathroom4₹16 Cr ₹58,182 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Goregaon West Mumbai,₹3.17 Cr,652 sqft,https://www.magicbricks.com/kalpataru-radiance-goregaon-west-mumbai-pdpid-4d4235303231333830,7,22,2025-08-10 15:16:15.196211,"12+ PhotosPosted:   YesterdayOwner: Dinesh Tupe 2 BHK Apartment for Sale in Goregaon West MumbaiKalpataru RadianceCarpet Area652 sqftFloor18 out of 33TransactionResaleFurnishingUnfurnishedSocietyKalpataru RadianceBathroom2₹3.17 Cr ₹35,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Bhandup West Mumbai,₹1.20 Cr,523 sqft,https://www.magicbricks.com/kalpataru-crest-bhandup-west-mumbai-pdpid-4d4235303231333739,7,23,2025-08-10 15:16:15.196686,"18+ PhotosPosted:   YesterdayOwner: Dinesh Tiwari2 BHK Apartment for Sale in Bhandup West MumbaiKalpataru CrestCarpet Area523 sqftStatusReady to MoveFloor13 out of 27TransactionResaleFurnishingUnfurnishedSocietyKalpataru CrestBathroom2₹1.20 Cr ₹16,506 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Bhandup West Mumbai,₹1.94 Cr,924 sqft,https://www.magicbricks.com/kalpataru-crest-bhandup-west-mumbai-pdpid-4d4235303231333739,7,24,2025-08-10 15:16:15.197168,"18+ PhotosPosted:   YesterdayOwner: Dinesh Thakur2 BHK Apartment for Sale in Bhandup West MumbaiKalpataru CrestCarpet Area924 sqftStatusReady to MoveFloor29 out of 32TransactionResaleFurnishingSemi-FurnishedSocietyKalpataru CrestBathroom2₹1.94 Cr ₹15,121 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Kandivali West Mumbai,₹3 Cr,794 sqft,https://www.magicbricks.com/mayfair-greens-kandivali-west-mumbai-pdpid-4d4235303230343933,7,25,2025-08-10 15:16:15.197791,"18+ PhotosPosted:   YesterdayOwner: Deep Goyal3 BHK Apartment for Sale in Kandivali West MumbaiMayfair GreensCarpet Area794 sqftStatusReady to MoveFloor6 out of 35TransactionResaleFurnishingUnfurnishedSocietyMayfair GreensBathroom3₹3 Cr ₹27,199 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Kandivali West Mumbai,₹3.20 Cr,1271 sqft,https://www.magicbricks.com/mayfair-greens-kandivali-west-mumbai-pdpid-4d4235303230343933,7,26,2025-08-10 15:16:15.198809,"18+ PhotosPosted:   YesterdayOwner: Deep Bhanushali3 BHK Apartment for Sale in Kandivali West MumbaiMayfair GreensCarpet Area1271 sqftStatusReady to MoveFloor24 out of 35TransactionResaleFurnishingUnfurnishedSocietyMayfair GreensBathroom3₹3.20 Cr ₹18,130 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Mulund East Mumbai,₹4 Cr,1375 sqft,https://www.magicbricks.com/spiro-tower-mulund-east-mumbai-pdpid-4d4235303230313835,7,27,2025-08-10 15:16:15.199366,"20+ PhotosPosted:   YesterdayOwner: Davendar Basnaik3 BHK Apartment for Sale in Mulund East MumbaiSpiro TowerCarpet Area1375 sqftStatusReady to MoveFloor19 out of 22TransactionResaleFurnishingUnfurnishedSocietySpiro TowerBathroom3₹4 Cr ₹20,942 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Nahur East Mumbai,₹2.20 Cr,806 sqft,https://www.magicbricks.com/neelam-senroofs-nahur-east-mumbai-pdpid-4d4235303230313833,7,28,2025-08-10 15:16:15.199894,"12+ PhotosPosted:   YesterdayOwner: DAVANDE HOME FINANCE2 BHK Apartment for Sale in Nahur East MumbaiNeelam SenroofsCarpet Area806 sqftStatusReady to MoveFloor5 out of 18TransactionResaleFurnishingSemi-FurnishedSocietyNeelam SenroofsBathroom2₹2.20 Cr ₹19,643 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
